Product_ID,Product_Name,Category,Supplier,Demand_Index,Current_Stock_Qty,Stock_After_Sales,Reorder_Level,Purchase_Price,Selling_Price,Discount_%,Revenue,Profit
P03869,Ladies Top,Kids,FashionKart Supplies,95,161,112,63,376,682,20,26734.4,8310.4
P03870,Sports Shoes,Women,Premium Textile Ltd,372,182,58,209,1045,1234,10,137714.4,8134.4
P03871,Cotton Shirt,Women,TexFab Traders,78,284,252,61,257,413,5,12555.2,4331.2
P03872,Ladies Top,Men,Global Cloth House,496,95,0,152,705,1235,5,111458.75,44483.75
P03873,Sports Shoes,Women,Global Cloth House,389,42,0,197,1078,1229,10,46456.2,1180.2
P03874,Sports Shoes,Men,FashionKart Supplies,55,157,146,64,741,1065,25,8786.25,635.25
P03875,Formal Trousers,Kids,Premium Textile Ltd,234,199,81,85,216,659,15,66097.7,40609.7
P03876,Casual T-Shirt,Women,Premium Textile Ltd,295,176,57,125,1045,1325,0,157675,33320
P03877,Cotton Shirt,Men,TexFab Traders,286,176,41,85,970,1564,10,190026,59076
P03878,Sports Shoes,Kids,TexFab Traders,142,216,173,43,1187,1775,5,72508.75,21467.75
P03879,Ladies Top,Women,TexFab Traders,115,263,209,54,658,1210,20,52272,16740
P03880,Denim Jeans,Kids,Global Cloth House,219,170,111,84,919,1498,15,75124.7,20903.7
P03881,Denim Jeans,Kids,Global Cloth House,459,52,0,173,1269,1642,20,68307.2,2319.2
P03882,Leather Belt,Men,Premium Textile Ltd,362,24,0,162,268,655,25,11790,5358
P03883,Denim Jeans,Men,Premium Textile Ltd,228,275,150,114,783,1249,0,156125,58250
P03884,Casual T-Shirt,Women,TexFab Traders,385,192,0,150,1095,1442,25,207648,-2592
P03885,Woolen Jacket,Men,Global Cloth House,308,258,194,126,285,390,25,18720,480
P03886,Kids Wear Set,Women,Premium Textile Ltd,366,62,0,205,603,1005,25,46732.5,9346.5
P03887,Kids Wear Set,Kids,Global Cloth House,80,121,83,55,449,731,25,20833.5,3771.5
P03888,Leather Belt,Men,TexFab Traders,342,178,15,81,1100,1388,10,203619.6,24319.6
P03889,Leather Belt,Women,Global Cloth House,376,184,0,185,279,800,20,117760,66424
P03890,Casual T-Shirt,Men,TexFab Traders,142,131,94,46,393,756,25,20979,6438
P03891,Woolen Jacket,Men,Premium Textile Ltd,248,296,148,80,1042,1498,5,210618.8,56402.8
P03892,Formal Trousers,Kids,TexFab Traders,398,58,0,215,812,1052,20,48812.8,1716.8
P03893,Sports Shoes,Men,FashionKart Supplies,92,155,135,39,594,849,0,16980,5100
P03894,Sports Shoes,Women,FashionKart Supplies,407,45,0,181,443,933,10,37786.5,17851.5
P03895,Denim Jeans,Women,Global Cloth House,455,278,10,195,971,1341,15,305479.8,45251.8
P03896,Woolen Jacket,Kids,FashionKart Supplies,125,176,112,38,923,1440,5,87552,28480
P03897,Formal Trousers,Kids,Global Cloth House,240,73,0,121,941,1222,15,75825.1,7132.1
P03898,Silk Saree,Men,Global Cloth House,131,186,120,56,272,584,10,34689.6,16737.6
P03899,Silk Saree,Women,Premium Textile Ltd,185,54,0,47,507,859,0,46386,19008
P03900,Leather Belt,Men,FashionKart Supplies,371,96,0,227,784,910,15,74256,-1008
P03901,Casual T-Shirt,Women,FashionKart Supplies,475,105,0,199,404,696,25,54810,12390
P03902,Formal Trousers,Men,FashionKart Supplies,378,176,22,189,1305,1560,25,180180,-20790
P03903,Leather Belt,Women,TexFab Traders,394,115,0,205,735,997,25,85991.25,1466.25
P03904,Cotton Shirt,Kids,FashionKart Supplies,82,65,43,56,395,747,25,12325.5,3635.5
P03905,Woolen Jacket,Women,Global Cloth House,284,121,0,91,465,906,20,87700.8,31435.8
P03906,Sports Shoes,Kids,FashionKart Supplies,98,189,158,46,1265,1374,25,31945.5,-7269.5
P03907,Woolen Jacket,Men,TexFab Traders,256,186,52,81,1433,1671,20,179131.2,-12890.8
P03908,Ladies Top,Women,FashionKart Supplies,54,149,121,34,858,1316,10,33163.2,9139.2
P03909,Woolen Jacket,Kids,Global Cloth House,132,173,110,79,822,1038,0,65394,13608
P03910,Ladies Top,Men,FashionKart Supplies,356,106,0,187,628,758,25,60261,-6307
P03911,Casual T-Shirt,Men,Premium Textile Ltd,416,251,144,194,1412,1563,15,142154.85,-8929.15
P03912,Silk Saree,Men,Global Cloth House,459,98,0,198,755,1146,20,89846.4,15856.4
P03913,Sports Shoes,Kids,Global Cloth House,179,26,0,45,243,582,25,11349,5031
P03914,Cotton Shirt,Women,Premium Textile Ltd,122,90,35,34,1137,1711,5,89399.75,26864.75
P03915,Kids Wear Set,Women,Premium Textile Ltd,362,242,155,181,274,511,25,33342.75,9504.75
P03916,Kids Wear Set,Kids,Global Cloth House,436,35,0,210,1199,1684,20,47152,5187
P03917,Leather Belt,Women,Premium Textile Ltd,323,121,0,121,1431,1845,0,223245,50094
P03918,Casual T-Shirt,Kids,Premium Textile Ltd,421,169,47,234,1270,1531,10,168103.8,13163.8
P03919,Casual T-Shirt,Women,TexFab Traders,460,266,26,205,1277,1599,25,287820,-18660
P03920,Woolen Jacket,Men,Premium Textile Ltd,294,59,0,139,1062,1299,5,72808.95,10150.95
P03921,Ladies Top,Women,FashionKart Supplies,259,191,110,136,1434,1896,15,130539.6,14385.6
P03922,Cotton Shirt,Men,FashionKart Supplies,117,250,223,37,720,1085,20,23436,3996
P03923,Silk Saree,Men,FashionKart Supplies,377,73,0,192,800,994,5,68933.9,10533.9
P03924,Silk Saree,Men,Premium Textile Ltd,215,246,150,87,204,423,10,36547.2,16963.2
P03925,Ladies Top,Kids,FashionKart Supplies,75,286,250,63,732,1202,5,41108.4,14756.4
P03926,Kids Wear Set,Men,Premium Textile Ltd,155,28,0,79,641,1006,25,21126,3178
P03927,Woolen Jacket,Women,FashionKart Supplies,167,209,153,79,429,576,25,24192,168
P03928,Sports Shoes,Men,Premium Textile Ltd,166,258,177,64,956,1523,20,98690.4,21254.4
P03929,Kids Wear Set,Men,FashionKart Supplies,254,199,90,96,1331,1620,15,150093,5014
P03930,Kids Wear Set,Kids,FashionKart Supplies,408,116,0,243,521,888,10,92707.2,32271.2
P03931,Leather Belt,Men,Global Cloth House,436,283,191,239,1052,1412,5,123408.8,26624.8
P03932,Formal Trousers,Men,TexFab Traders,406,262,160,215,1270,1537,15,133257.9,3717.9
P03933,Leather Belt,Kids,FashionKart Supplies,50,193,167,40,502,803,15,17746.3,4694.3
P03934,Formal Trousers,Men,Global Cloth House,69,263,226,38,321,917,15,28839.65,16962.65
P03935,Woolen Jacket,Men,Global Cloth House,208,68,1,132,340,457,15,26026.15,3246.15
P03936,Leather Belt,Kids,Global Cloth House,310,282,136,94,493,618,20,72182.4,204.4
P03937,Casual T-Shirt,Kids,FashionKart Supplies,466,168,0,166,258,615,0,103320,59976
P03938,Kids Wear Set,Kids,Global Cloth House,74,23,0,32,1105,1573,10,32561.1,7146.1
P03939,Ladies Top,Kids,TexFab Traders,93,231,195,54,663,773,15,23653.8,-214.2
P03940,Silk Saree,Men,TexFab Traders,64,76,57,39,210,430,0,8170,4180
P03941,Woolen Jacket,Women,Global Cloth House,59,73,61,44,840,997,20,9571.2,-508.8
P03942,Silk Saree,Men,Global Cloth House,452,95,0,238,385,810,15,65407.5,28832.5
P03943,Cotton Shirt,Men,Global Cloth House,168,21,0,33,445,634,25,9985.5,640.5
P03944,Denim Jeans,Men,FashionKart Supplies,216,217,103,139,1306,1479,25,126454.5,-22429.5
P03945,Ladies Top,Women,TexFab Traders,292,135,76,146,1208,1421,5,79647.05,8375.05
P03946,Casual T-Shirt,Men,Global Cloth House,61,68,53,56,1295,1841,5,26234.25,6809.25
P03947,Formal Trousers,Men,FashionKart Supplies,407,241,116,209,541,1102,25,103312.5,35687.5
P03948,Ladies Top,Kids,Premium Textile Ltd,304,42,0,100,513,665,15,23740.5,2194.5
P03949,Ladies Top,Kids,FashionKart Supplies,134,143,71,44,364,510,15,31212,5004
P03950,Silk Saree,Women,Premium Textile Ltd,54,101,76,35,1438,1565,0,39125,3175
P03951,Denim Jeans,Men,Premium Textile Ltd,243,99,3,137,457,669,25,48168,4296
P03952,Ladies Top,Women,Premium Textile Ltd,448,104,0,161,1320,1604,25,125112,-12168
P03953,Casual T-Shirt,Men,Global Cloth House,349,199,94,141,1166,1680,0,176400,53970
P03954,Denim Jeans,Men,TexFab Traders,121,180,140,34,769,1329,20,42528,11768
P03955,Woolen Jacket,Kids,TexFab Traders,76,226,190,59,1431,1639,5,56053.8,4537.8
P03956,Silk Saree,Men,Global Cloth House,288,125,19,102,271,426,20,36124.8,7398.8
P03957,Denim Jeans,Women,Premium Textile Ltd,277,244,103,148,867,1440,10,182736,60489
P03958,Formal Trousers,Women,Premium Textile Ltd,454,250,0,165,674,838,15,178075,9575
P03959,Formal Trousers,Women,FashionKart Supplies,259,117,5,123,425,667,15,63498.4,15898.4
P03960,Silk Saree,Women,FashionKart Supplies,266,44,0,146,823,1251,25,41283,5071
P03961,Casual T-Shirt,Men,FashionKart Supplies,328,184,76,124,1451,1677,25,135837,-20871
P03962,Woolen Jacket,Kids,FashionKart Supplies,204,164,103,120,218,742,5,42998.9,29700.9
P03963,Sports Shoes,Kids,FashionKart Supplies,260,167,112,108,265,667,25,27513.75,12938.75
P03964,Sports Shoes,Women,Global Cloth House,486,297,144,217,874,1432,5,208141.2,74419.2
P03965,Kids Wear Set,Kids,FashionKart Supplies,298,246,155,96,905,1284,25,87633,5278
P03966,Silk Saree,Men,Global Cloth House,357,137,37,226,1404,1534,25,115050,-25350
P03967,Ladies Top,Kids,Global Cloth House,279,116,0,146,848,1377,10,143758.8,45390.8
P03968,Leather Belt,Kids,Global Cloth House,331,79,0,127,944,1106,5,83005.3,8429.3
P03969,Silk Saree,Kids,FashionKart Supplies,419,21,0,182,324,848,20,14246.4,7442.4
P03970,Denim Jeans,Women,FashionKart Supplies,456,183,30,243,348,519,0,79407,26163
P03971,Leather Belt,Men,FashionKart Supplies,281,169,85,86,1356,1505,25,94815,-19089
P03972,Sports Shoes,Women,Premium Textile Ltd,187,30,0,69,1335,1528,15,38964,-1086
P03973,Denim Jeans,Men,Premium Textile Ltd,258,64,0,121,484,983,10,56620.8,25644.8
P03974,Woolen Jacket,Men,Global Cloth House,91,272,238,41,467,946,0,32164,16286
P03975,Ladies Top,Kids,TexFab Traders,324,235,110,124,1077,1256,5,149150,14525
P03976,Leather Belt,Men,Global Cloth House,242,259,190,93,931,1362,0,93978,29739
P03977,Leather Belt,Men,TexFab Traders,87,47,14,62,436,661,25,16359.75,1971.75
P03978,Formal Trousers,Men,Global Cloth House,437,285,193,185,439,611,15,47780.2,7392.2
P03979,Ladies Top,Kids,FashionKart Supplies,186,190,122,53,303,624,5,40310.4,19706.4
P03980,Woolen Jacket,Men,FashionKart Supplies,269,192,115,148,1275,1468,20,90428.8,-7746.2
P03981,Ladies Top,Men,Premium Textile Ltd,331,119,34,106,1053,1526,20,103768,14263
P03982,Ladies Top,Women,Premium Textile Ltd,351,146,39,220,724,997,5,101345.05,23877.05
P03983,Cotton Shirt,Kids,Global Cloth House,368,58,0,209,326,508,15,25044.4,6136.4
P03984,Leather Belt,Women,TexFab Traders,466,93,0,156,773,873,25,60891.75,-10997.25
P03985,Cotton Shirt,Men,FashionKart Supplies,232,85,1,146,253,573,15,40912.2,19660.2
P03986,Kids Wear Set,Kids,Global Cloth House,152,201,165,32,723,1265,5,43263,17235
P03987,Woolen Jacket,Kids,Global Cloth House,337,233,158,123,1278,1649,15,105123.75,9273.75
P03988,Woolen Jacket,Men,Global Cloth House,218,280,221,142,1457,1948,5,109185.4,23222.4
P03989,Ladies Top,Men,Global Cloth House,428,119,0,202,839,1351,25,120576.75,20735.75
P03990,Formal Trousers,Women,FashionKart Supplies,76,144,113,33,680,1193,15,31435.55,10355.55
P03991,Kids Wear Set,Men,FashionKart Supplies,328,179,7,85,854,1395,20,191952,45064
P03992,Leather Belt,Kids,Premium Textile Ltd,353,246,146,241,1142,1284,25,96300,-17900
P03993,Sports Shoes,Men,TexFab Traders,458,69,0,216,1382,1518,25,78556.5,-16801.5
P03994,Leather Belt,Women,FashionKart Supplies,327,268,111,132,324,735,15,98085.75,47217.75
P03995,Leather Belt,Men,Premium Textile Ltd,348,219,19,132,1410,1897,10,341460,59460
P03996,Denim Jeans,Kids,FashionKart Supplies,183,205,143,76,1200,1611,25,74911.5,511.5
P03997,Silk Saree,Kids,Premium Textile Ltd,318,243,79,143,1029,1592,15,221924.8,53168.8
P03998,Casual T-Shirt,Women,Premium Textile Ltd,491,29,0,165,1186,1373,5,37826.15,3432.15
P03999,Casual T-Shirt,Women,Premium Textile Ltd,121,263,236,76,765,1174,0,31698,11043
P04000,Leather Belt,Kids,TexFab Traders,379,180,89,150,572,726,20,52852.8,800.8
P04001,Kids Wear Set,Men,TexFab Traders,129,239,171,69,1208,1624,15,93867.2,11723.2
P04002,Sports Shoes,Men,FashionKart Supplies,201,270,183,80,1372,1672,10,130917.6,11553.6
P04003,Woolen Jacket,Women,Premium Textile Ltd,231,32,0,140,1097,1206,15,32803.2,-2300.8
P04004,Kids Wear Set,Kids,Premium Textile Ltd,152,260,201,53,387,950,5,53247.5,30414.5
P04005,Cotton Shirt,Women,TexFab Traders,418,85,0,203,1219,1378,10,105417,1802
P04006,Denim Jeans,Men,Global Cloth House,112,299,269,73,341,880,15,22440,12210
P04007,Denim Jeans,Women,Premium Textile Ltd,61,203,183,70,603,942,5,17898,5838
P04008,Sports Shoes,Kids,TexFab Traders,122,87,53,60,931,1490,10,45594,13940
P04009,Ladies Top,Women,FashionKart Supplies,339,43,0,143,1462,1844,5,75327.4,12461.4
P04010,Cotton Shirt,Kids,Global Cloth House,359,254,63,188,206,615,10,105718.5,66372.5
P04011,Woolen Jacket,Men,Premium Textile Ltd,262,220,160,106,747,1072,5,61104,16284
P04012,Kids Wear Set,Men,Premium Textile Ltd,384,200,109,170,393,518,15,40067.3,4304.3
P04013,Cotton Shirt,Women,Global Cloth House,268,292,200,88,777,1191,15,93136.2,21652.2
P04014,Silk Saree,Women,Premium Textile Ltd,108,49,24,40,865,1314,5,31207.5,9582.5
P04015,Denim Jeans,Men,Global Cloth House,300,50,0,142,388,700,15,29750,10350
P04016,Leather Belt,Kids,Global Cloth House,67,98,68,63,818,1222,25,27495,2955
P04017,Ladies Top,Kids,TexFab Traders,232,114,10,138,816,1000,20,83200,-1664
P04018,Formal Trousers,Men,FashionKart Supplies,311,253,140,90,703,1137,25,96360.75,16921.75
P04019,Leather Belt,Kids,Premium Textile Ltd,68,197,177,46,942,1425,15,24225,5385
P04020,Ladies Top,Men,FashionKart Supplies,418,155,0,166,930,1133,20,140492,-3658
P04021,Cotton Shirt,Women,Premium Textile Ltd,70,217,186,77,954,1495,15,39393.25,9819.25
P04022,Cotton Shirt,Women,Premium Textile Ltd,351,108,11,243,888,1472,25,107088,20952
P04023,Leather Belt,Women,Premium Textile Ltd,126,107,76,41,1424,1587,15,41817.45,-2326.55
P04024,Casual T-Shirt,Kids,TexFab Traders,55,212,196,54,856,1398,20,17894.4,4198.4
P04025,Silk Saree,Men,Global Cloth House,337,244,80,137,1099,1364,20,178956.8,-1279.2
P04026,Sports Shoes,Men,FashionKart Supplies,338,117,7,117,1255,1749,5,182770.5,44720.5
P04027,Formal Trousers,Kids,FashionKart Supplies,56,149,136,72,999,1271,15,14044.55,1057.55
P04028,Sports Shoes,Men,Premium Textile Ltd,409,150,0,188,719,1184,25,133200,25350
P04029,Denim Jeans,Women,FashionKart Supplies,107,188,136,44,765,940,0,48880,9100
P04030,Casual T-Shirt,Kids,Premium Textile Ltd,422,298,54,223,650,875,15,181475,22875
P04031,Kids Wear Set,Men,FashionKart Supplies,457,200,0,222,1262,1819,15,309230,56830
P04032,Kids Wear Set,Women,TexFab Traders,428,128,0,221,440,618,5,75148.8,18828.8
P04033,Ladies Top,Women,Global Cloth House,374,124,0,247,245,722,25,67146,36766
P04034,Woolen Jacket,Women,TexFab Traders,238,146,22,89,798,1352,0,167648,68696
P04035,Sports Shoes,Kids,Premium Textile Ltd,309,143,0,130,770,978,0,139854,29744
P04036,Denim Jeans,Women,Premium Textile Ltd,101,195,167,52,963,1165,20,26096,-868
P04037,Kids Wear Set,Men,TexFab Traders,300,196,21,128,818,1070,10,168525,25375
P04038,Sports Shoes,Men,FashionKart Supplies,120,144,119,53,414,843,10,18967.5,8617.5
P04039,Denim Jeans,Men,Global Cloth House,355,83,0,177,1112,1379,10,103011.3,10715.3
P04040,Denim Jeans,Kids,Premium Textile Ltd,275,193,92,142,1286,1848,20,149318.4,19432.4
P04041,Denim Jeans,Women,Global Cloth House,242,257,168,99,759,1086,25,72490.5,4939.5
P04042,Casual T-Shirt,Men,FashionKart Supplies,197,249,195,76,1102,1608,10,78148.8,18640.8
P04043,Cotton Shirt,Women,TexFab Traders,222,262,196,129,1227,1520,20,80256,-726
P04044,Cotton Shirt,Women,FashionKart Supplies,145,276,243,41,1028,1253,25,31011.75,-2912.25
P04045,Woolen Jacket,Kids,Global Cloth House,87,194,144,64,1231,1381,20,55240,-6310
P04046,Silk Saree,Women,Premium Textile Ltd,80,99,81,67,953,1266,20,18230.4,1076.4
P04047,Denim Jeans,Men,FashionKart Supplies,458,32,0,175,275,870,25,20880,12080
P04048,Kids Wear Set,Kids,Global Cloth House,97,189,170,55,898,1434,10,24521.4,7459.4
P04049,Casual T-Shirt,Men,Premium Textile Ltd,360,145,18,237,701,1049,10,119900.7,30873.7
P04050,Sports Shoes,Women,FashionKart Supplies,404,164,0,216,1387,1631,25,200613,-26855
P04051,Cotton Shirt,Kids,FashionKart Supplies,404,68,0,200,1087,1613,10,98715.6,24799.6
P04052,Formal Trousers,Men,TexFab Traders,112,75,44,39,1160,1672,20,41465.6,5505.6
P04053,Woolen Jacket,Men,FashionKart Supplies,233,67,16,98,791,1126,0,57426,17085
P04054,Ladies Top,Women,TexFab Traders,333,80,0,130,939,1416,5,107616,32496
P04055,Leather Belt,Kids,TexFab Traders,316,36,0,135,1097,1695,20,48816,9324
P04056,Kids Wear Set,Women,Global Cloth House,171,131,90,76,710,811,15,28263.35,-846.65
P04057,Formal Trousers,Men,TexFab Traders,349,133,40,125,308,687,0,63891,35247
P04058,Silk Saree,Men,FashionKart Supplies,374,233,93,177,508,729,5,96957,25837
P04059,Sports Shoes,Men,Global Cloth House,154,96,37,52,866,1257,10,66746.7,15652.7
P04060,Ladies Top,Kids,Global Cloth House,52,241,224,61,530,823,5,13291.45,4281.45
P04061,Denim Jeans,Men,Premium Textile Ltd,182,109,67,35,1339,1511,15,53942.7,-2295.3
P04062,Silk Saree,Men,Premium Textile Ltd,349,163,29,101,606,1132,15,128934.8,47730.8
P04063,Ladies Top,Men,Global Cloth House,336,36,0,88,717,1014,15,31028.4,5216.4
P04064,Woolen Jacket,Kids,Premium Textile Ltd,393,203,0,167,759,887,0,180061,25984
P04065,Kids Wear Set,Kids,Global Cloth House,325,29,0,90,1138,1682,25,36583.5,3581.5
P04066,Leather Belt,Men,Premium Textile Ltd,153,248,198,39,235,452,0,22600,10850
P04067,Denim Jeans,Kids,FashionKart Supplies,347,40,0,145,966,1143,20,36576,-2064
P04068,Leather Belt,Women,Global Cloth House,479,53,0,211,298,540,10,25758,9964
P04069,Casual T-Shirt,Kids,TexFab Traders,268,230,135,128,431,618,10,52839,11894
P04070,Leather Belt,Kids,FashionKart Supplies,468,246,94,182,1405,1548,5,223531.2,9971.2
P04071,Cotton Shirt,Women,FashionKart Supplies,133,158,110,59,1109,1634,15,66667.2,13435.2
P04072,Woolen Jacket,Men,FashionKart Supplies,139,44,0,55,1184,1343,15,50228.2,-1867.8
P04073,Woolen Jacket,Kids,FashionKart Supplies,458,174,0,201,442,719,25,93829.5,16921.5
P04074,Cotton Shirt,Kids,Global Cloth House,53,234,214,36,1288,1511,20,24176,-1584
P04075,Kids Wear Set,Women,TexFab Traders,208,208,161,87,278,605,25,21326.25,8260.25
P04076,Formal Trousers,Kids,Premium Textile Ltd,173,167,129,47,685,1262,20,38364.8,12334.8
P04077,Cotton Shirt,Men,Global Cloth House,79,234,193,74,922,1338,0,54858,17056
P04078,Leather Belt,Kids,Premium Textile Ltd,445,108,0,152,1187,1332,25,107892,-20304
P04079,Sports Shoes,Kids,Global Cloth House,52,38,28,31,841,1377,0,13770,5360
P04080,Ladies Top,Kids,Global Cloth House,107,132,93,53,599,1054,10,36995.4,13634.4
P04081,Kids Wear Set,Women,FashionKart Supplies,498,171,30,159,226,444,10,56343.6,24477.6
P04082,Woolen Jacket,Kids,Global Cloth House,379,36,0,197,283,645,15,19737,9549
P04083,Kids Wear Set,Women,Global Cloth House,198,225,183,54,405,812,20,27283.2,10273.2
P04084,Denim Jeans,Kids,TexFab Traders,437,274,31,164,649,1224,25,223074,65367
P04085,Kids Wear Set,Men,Global Cloth House,498,253,147,215,250,496,0,52576,26076
P04086,Silk Saree,Women,Global Cloth House,290,192,123,120,1145,1373,25,71052.75,-7952.25
P04087,Casual T-Shirt,Men,FashionKart Supplies,70,234,212,70,912,1040,20,18304,-1760
P04088,Woolen Jacket,Kids,FashionKart Supplies,316,55,0,110,1403,1940,20,85360,8195
P04089,Denim Jeans,Men,Premium Textile Ltd,487,237,74,235,542,868,15,120261.4,31915.4
P04090,Cotton Shirt,Kids,Global Cloth House,207,129,38,134,564,1048,0,95368,44044
P04091,Woolen Jacket,Kids,FashionKart Supplies,101,103,43,76,840,1289,25,58005,7605
P04092,Denim Jeans,Men,FashionKart Supplies,355,111,0,223,1344,1902,5,200565.9,51381.9
P04093,Leather Belt,Kids,FashionKart Supplies,322,139,0,82,570,853,15,100781.95,21551.95
P04094,Casual T-Shirt,Men,Global Cloth House,221,241,142,119,1279,1441,20,114127.2,-12493.8
P04095,Sports Shoes,Kids,Global Cloth House,174,109,56,47,1151,1466,0,77698,16695
P04096,Woolen Jacket,Women,Premium Textile Ltd,202,268,225,149,348,863,5,35253.55,20289.55
P04097,Woolen Jacket,Kids,Premium Textile Ltd,451,201,32,224,557,732,20,98966.4,4833.4
P04098,Formal Trousers,Men,Global Cloth House,477,109,0,178,847,1335,25,109136.25,16813.25
P04099,Ladies Top,Women,FashionKart Supplies,183,291,218,55,624,1085,25,59403.75,13851.75
P04100,Formal Trousers,Women,FashionKart Supplies,400,158,0,212,339,758,10,107787.6,54225.6
P04101,Cotton Shirt,Men,FashionKart Supplies,249,99,11,142,1344,1498,20,105459.2,-12812.8
P04102,Denim Jeans,Men,FashionKart Supplies,170,129,84,40,1487,1854,10,75087,8172
P04103,Woolen Jacket,Women,TexFab Traders,455,146,0,158,1220,1716,15,212955.6,34835.6
P04104,Kids Wear Set,Men,FashionKart Supplies,375,74,0,186,1081,1459,15,91771.1,11777.1
P04105,Leather Belt,Kids,FashionKart Supplies,322,114,0,136,1490,2040,0,232560,62700
P04106,Leather Belt,Men,TexFab Traders,77,293,249,52,484,891,25,29403,8107
P04107,Ladies Top,Women,TexFab Traders,496,163,7,174,1305,1740,10,244296,40716
P04108,Formal Trousers,Kids,FashionKart Supplies,247,181,93,132,243,630,10,49896,28512
P04109,Sports Shoes,Kids,TexFab Traders,334,165,67,148,310,446,0,43708,13328
P04110,Sports Shoes,Kids,FashionKart Supplies,112,31,8,47,667,815,20,14996,-345
P04111,Sports Shoes,Kids,Premium Textile Ltd,216,232,169,105,774,1067,5,63859.95,15097.95
P04112,Sports Shoes,Women,Premium Textile Ltd,321,109,0,95,594,1165,15,107937.25,43191.25
P04113,Denim Jeans,Kids,TexFab Traders,98,255,225,73,328,434,20,10416,576
P04114,Silk Saree,Kids,Global Cloth House,80,284,265,70,769,1326,5,23934.3,9323.3
P04115,Cotton Shirt,Women,FashionKart Supplies,497,181,53,153,641,1082,15,117721.6,35673.6
P04116,Denim Jeans,Men,Premium Textile Ltd,94,230,189,40,738,1223,25,37607.25,7349.25
P04117,Casual T-Shirt,Women,FashionKart Supplies,481,224,117,244,452,629,0,67303,18939
P04118,Leather Belt,Kids,TexFab Traders,84,162,137,34,795,1086,25,20362.5,487.5
P04119,Leather Belt,Kids,Premium Textile Ltd,415,153,0,176,309,498,20,60955.2,13678.2
P04120,Casual T-Shirt,Men,Premium Textile Ltd,109,91,64,78,1131,1462,0,39474,8937
P04121,Woolen Jacket,Men,FashionKart Supplies,56,84,61,38,1259,1596,25,27531,-1426
P04122,Kids Wear Set,Women,Premium Textile Ltd,352,24,0,214,652,1070,25,19260,3612
P04123,Leather Belt,Men,Premium Textile Ltd,356,56,0,237,1442,1678,25,70476,-10276
P04124,Casual T-Shirt,Kids,TexFab Traders,446,222,79,237,321,746,10,96010.2,50107.2
P04125,Kids Wear Set,Kids,Premium Textile Ltd,179,271,171,59,246,778,20,62240,37640
P04126,Ladies Top,Men,FashionKart Supplies,474,238,47,248,1262,1496,5,271449.2,30407.2
P04127,Denim Jeans,Kids,FashionKart Supplies,117,210,149,36,924,1185,0,72285,15921
P04128,Kids Wear Set,Men,FashionKart Supplies,473,31,0,177,657,831,5,24472.95,4105.95
P04129,Silk Saree,Women,TexFab Traders,264,274,211,139,454,876,5,52428.6,23826.6
P04130,Kids Wear Set,Men,Premium Textile Ltd,216,97,0,131,379,573,25,41685.75,4922.75
P04131,Formal Trousers,Men,FashionKart Supplies,188,294,212,67,1252,1369,20,89806.4,-12857.6
P04132,Woolen Jacket,Kids,TexFab Traders,138,39,0,35,1241,1378,0,53742,5343
P04133,Woolen Jacket,Women,Premium Textile Ltd,253,252,144,139,420,969,5,99419.4,54059.4
P04134,Kids Wear Set,Women,Premium Textile Ltd,79,294,255,39,1370,1596,5,59131.8,5701.8
P04135,Formal Trousers,Women,Premium Textile Ltd,447,155,0,151,896,1217,15,160339.75,21459.75
P04136,Silk Saree,Women,FashionKart Supplies,259,91,0,87,220,796,20,57948.8,37928.8
P04137,Woolen Jacket,Men,FashionKart Supplies,111,225,163,66,1087,1528,10,85262.4,17868.4
P04138,Denim Jeans,Men,FashionKart Supplies,186,227,145,68,614,1110,20,72816,22468
P04139,Sports Shoes,Women,Premium Textile Ltd,197,266,201,31,914,1194,20,62088,2678
P04140,Formal Trousers,Men,TexFab Traders,258,185,75,123,1284,1646,15,153901,12661
P04141,Woolen Jacket,Kids,TexFab Traders,139,158,123,35,1059,1365,20,38220,1155
P04142,Casual T-Shirt,Kids,FashionKart Supplies,159,57,0,38,637,904,25,38646,2337
P04143,Leather Belt,Kids,FashionKart Supplies,73,230,206,72,642,894,25,16092,684
P04144,Leather Belt,Men,TexFab Traders,268,123,7,122,685,1119,25,97353,17893
P04145,Ladies Top,Women,TexFab Traders,271,94,12,123,1380,1814,0,148748,35588
P04146,Ladies Top,Women,FashionKart Supplies,496,196,0,160,741,1034,0,202664,57428
P04147,Woolen Jacket,Women,Global Cloth House,234,266,141,133,953,1204,10,135450,16325
P04148,Silk Saree,Kids,Global Cloth House,480,248,58,179,859,1015,0,192850,29640
P04149,Leather Belt,Men,TexFab Traders,286,297,225,116,1381,1647,0,118584,19152
P04150,Formal Trousers,Kids,TexFab Traders,368,125,16,192,1321,1539,5,159363.45,15374.45
P04151,Sports Shoes,Kids,FashionKart Supplies,212,141,42,95,817,1178,15,99128.7,18245.7
P04152,Leather Belt,Kids,FashionKart Supplies,261,243,106,85,645,758,10,93461.4,5096.4
P04153,Denim Jeans,Women,TexFab Traders,284,218,69,85,991,1117,20,133146.4,-14512.6
P04154,Silk Saree,Kids,FashionKart Supplies,118,63,0,76,468,748,20,37699.2,8215.2
P04155,Formal Trousers,Kids,Global Cloth House,420,59,0,227,1248,1450,25,64162.5,-9469.5
P04156,Casual T-Shirt,Kids,Premium Textile Ltd,143,58,0,45,540,961,5,52951.1,21631.1
